regex,matcher,regex_length,regex_complexity,input_file,input_file_size (bytes),execution_time (ms),file_type
\b(0x[0-9A-F]+)\b,-G,17,8.7,3.txt,6045810,4.165331522623698,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,0.txt,48366480,17.047405242919922,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,41.txt,23636,2.4385452270507812,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,9.txt,3066030,5.651156107584636,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,53.txt,14885,3.6013126373291016,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,50.txt,446550,3.3365885416666665,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,11.txt,204402,2.879937489827474,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,19.txt,6799320,4.83393669128418,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,21.txt,1699830,2.6388963063557944,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,51.txt,223275,1.878182093302409,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,35.txt,33256,1.768032709757487,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,17.txt,137606,1.8407503763834636,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,49.txt,893100,2.045234044392904,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,24.txt,6984360,4.019339879353841,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,23.txt,113322,1.8215179443359375,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,14.txt,4128180,3.0618508656819663,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,31.txt,1995360,3.0886332194010415,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,57.txt,188580,2.3058255513509116,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,7.txt,12264120,5.505084991455078,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,52.txt,74425,1.794258753458659,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,40.txt,118180,1.8344720204671223,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,4.txt,2015270,2.217531204223633,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,8.txt,6132060,3.5157203674316406,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,56.txt,377160,3.6927064259847007,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,39.txt,354540,3.821849822998047,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,6.txt,24528240,11.307557423909506,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,44.txt,543270,2.208232879638672,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,29.txt,58203,1.8561681111653645,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,37.txt,1418160,2.280632654825846,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,16.txt,688030,1.9625027974446614,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,13.txt,8256360,6.1864058176676435,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,28.txt,291015,4.625797271728516,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,54.txt,1508640,5.491892496744792,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,43.txt,1086540,5.777756373087565,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,2.txt,12091620,7.319529851277669,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,36.txt,2836320,6.897846857706706,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,26.txt,1746090,4.5159657796223955,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,5.txt,403054,3.8243929545084634,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,34.txt,166280,4.69660758972168,text
\b(0x[0-9A-F]+)\b,-G,17,8.7,1.txt,24183240,15.517632166544596,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,27.txt,873045,7.137139638264974,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,45.txt,271635,5.956729253133138,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,22.txt,566610,6.380319595336914,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,48.txt,1786200,17.938613891601562,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,58.txt,62860,5.239566167195638,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,42.txt,2173080,20.125309626261394,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,55.txt,754320,11.508544286092123,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,46.txt,90545,5.50540288289388,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,10.txt,1022010,9.83579953511556,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,47.txt,18109,4.782279332478841,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,32.txt,997680,10.310649871826172,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,15.txt,2064090,14.310201009114584,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,12.txt,16512720,45.528411865234375,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,59.txt,12572,4.802942276000977,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,33.txt,498840,8.391221364339193,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,30.txt,3990720,22.511005401611328,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,18.txt,13598640,33.88206164042155,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,20.txt,3399660,15.700737635294596,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,38.txt,709080,9.493668874104818,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,25.txt,3492180,18.92844835917155,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,3.txt,6045810,22.109031677246094,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,0.txt,48366480,74.76290067036946,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,41.txt,23636,4.718224207560222,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,9.txt,3066030,17.953157424926758,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,53.txt,14885,4.571358362833659,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,50.txt,446550,8.655945460001627,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,11.txt,204402,5.81049919128418,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,19.txt,6799320,24.196863174438477,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,21.txt,1699830,10.712385177612305,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,51.txt,223275,6.504058837890625,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,35.txt,33256,4.81414794921875,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,17.txt,137606,5.425691604614258,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,49.txt,893100,11.634349822998047,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,24.txt,6984360,26.779890060424805,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,23.txt,113322,4.870255788167317,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,14.txt,4128180,22.366444269816082,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,31.txt,1995360,14.502922693888346,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,57.txt,188580,6.700674692789714,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,7.txt,12264120,39.95434443155924,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,52.txt,74425,5.138874053955078,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,40.txt,118180,5.681753158569336,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,4.txt,2015270,11.401176452636719,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,8.txt,6132060,26.71702702840169,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,56.txt,377160,8.507410685221354,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,39.txt,354540,7.045348485310872,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,6.txt,24528240,58.67854754130045,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,44.txt,543270,8.933305740356445,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,29.txt,58203,4.889726638793945,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,37.txt,1418160,13.447443644205729,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,16.txt,688030,8.267084757486979,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,13.txt,8256360,31.722307205200195,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,28.txt,291015,6.127754847208659,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,54.txt,1508640,18.263896306355793,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,43.txt,1086540,12.98054059346517,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,2.txt,12091620,32.251437505086265,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,36.txt,2836320,19.56931749979655,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,26.txt,1746090,12.274662653605143,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,5.txt,403054,5.896250406901042,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,34.txt,166280,5.6591033935546875,text
\b(0x[0-9A-F]+)\b,-P,17,8.7,1.txt,24183240,46.280622482299805,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,27.txt,873045,5.321105321248372,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,45.txt,271635,4.96673583984375,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,22.txt,566610,4.826148351033528,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,48.txt,1786200,6.215890248616536,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,58.txt,62860,4.374980926513672,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,42.txt,2173080,7.254123687744141,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,55.txt,754320,5.47488530476888,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,46.txt,90545,3.812074661254883,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,10.txt,1022010,4.4833024342854815,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,47.txt,18109,3.9796034495035806,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,32.txt,997680,5.164225896199544,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,15.txt,2064090,5.766391754150391,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,12.txt,16512720,10.894775390625,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,59.txt,12572,4.395405451456706,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,33.txt,498840,5.096594492594401,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,30.txt,3990720,7.450262705485026,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,18.txt,13598640,10.360002517700195,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,20.txt,3399660,3.2196839650472007,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,38.txt,709080,2.156496047973633,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,25.txt,3492180,7.365783055623372,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,3.txt,6045810,6.325880686442058,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,0.txt,48366480,19.45638656616211,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,41.txt,23636,2.129713694254557,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,9.txt,3066030,3.0644734700520835,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,53.txt,14885,4.572391510009766,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,50.txt,446550,4.630327224731445,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,11.txt,204402,3.670771916707357,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,19.txt,6799320,8.56486956278483,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,21.txt,1699830,5.0839583079020185,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,51.txt,223275,3.368218739827474,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,35.txt,33256,3.035386403401693,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,17.txt,137606,4.245519638061523,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,49.txt,893100,5.085945129394531,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,24.txt,6984360,6.445010503133138,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,23.txt,113322,4.644632339477539,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,14.txt,4128180,6.255706151326497,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,31.txt,1995360,4.207611083984375,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,57.txt,188580,2.763509750366211,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,7.txt,12264120,9.310642878214518,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,52.txt,74425,2.2989114125569663,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,40.txt,118180,2.1594365437825522,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,4.txt,2015270,6.008227666219075,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,8.txt,6132060,7.271210352579753,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,56.txt,377160,2.877314885457357,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,39.txt,354540,2.498467763264974,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,6.txt,24528240,17.39788055419922,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,44.txt,543270,2.384662628173828,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,29.txt,58203,1.9427140553792317,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,37.txt,1418160,6.120443344116211,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,16.txt,688030,4.524389902750651,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,13.txt,8256360,6.694793701171875,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,28.txt,291015,5.107323328653972,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,54.txt,1508640,5.5514176686604815,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,43.txt,1086540,4.312674204508464,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,2.txt,12091620,11.084238688151041,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,36.txt,2836320,5.38945198059082,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,26.txt,1746090,5.486408869425456,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,5.txt,403054,4.448095957438151,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,34.txt,166280,4.5537153879801435,text
\b(0x[0-9A-F]+)\b,-x,17,8.7,1.txt,24183240,14.229933420817057,text
\b(true|false|null)\b,-E,21,8.1,27.txt,873045,9.494940439860025,text
\b(true|false|null)\b,-E,21,8.1,45.txt,271635,7.14866320292155,text
\b(true|false|null)\b,-E,21,8.1,22.txt,566610,11.716127395629883,text
\b(true|false|null)\b,-E,21,8.1,48.txt,1786200,10.950247446695963,text
\b(true|false|null)\b,-E,21,8.1,58.txt,62860,4.621744155883789,text
\b(true|false|null)\b,-E,21,8.1,42.txt,2173080,18.789211908976238,text
\b(true|false|null)\b,-E,21,8.1,55.txt,754320,10.34077008565267,text
\b(true|false|null)\b,-E,21,8.1,46.txt,90545,5.749146143595378,text
\b(true|false|null)\b,-E,21,8.1,10.txt,1022010,10.279973347981771,text
\b(true|false|null)\b,-E,21,8.1,47.txt,18109,5.0957997639973955,text
\b(true|false|null)\b,-E,21,8.1,32.txt,997680,9.456634521484375,text
\b(true|false|null)\b,-E,21,8.1,15.txt,2064090,7.146279017130534,text
\b(true|false|null)\b,-E,21,8.1,12.txt,16512720,37.712653477986656,text
\b(true|false|null)\b,-E,21,8.1,59.txt,12572,4.032373428344727,text
\b(true|false|null)\b,-E,21,8.1,33.txt,498840,8.99664560953776,text
\b(true|false|null)\b,-E,21,8.1,30.txt,3990720,16.500552495320637,text
\b(true|false|null)\b,-E,21,8.1,18.txt,13598640,62.31609980265299,text
\b(true|false|null)\b,-E,21,8.1,20.txt,3399660,31.079212824503582,text
\b(true|false|null)\b,-E,21,8.1,38.txt,709080,9.499073028564453,text
\b(true|false|null)\b,-E,21,8.1,25.txt,3492180,23.36859703063965,text
\b(true|false|null)\b,-E,21,8.1,3.txt,6045810,36.92277272542318,text
\b(true|false|null)\b,-E,21,8.1,0.txt,48366480,158.62552324930826,text
\b(true|false|null)\b,-E,21,8.1,41.txt,23636,4.6113332112630205,text
\b(true|false|null)\b,-E,21,8.1,9.txt,3066030,17.763614654541016,text
\b(true|false|null)\b,-E,21,8.1,53.txt,14885,4.819631576538086,text
\b(true|false|null)\b,-E,21,8.1,50.txt,446550,5.464474360148112,text
\b(true|false|null)\b,-E,21,8.1,11.txt,204402,5.335092544555664,text
\b(true|false|null)\b,-E,21,8.1,19.txt,6799320,44.0373420715332,text
\b(true|false|null)\b,-E,21,8.1,21.txt,1699830,21.846930185953777,text
\b(true|false|null)\b,-E,21,8.1,51.txt,223275,6.27748171488444,text
\b(true|false|null)\b,-E,21,8.1,35.txt,33256,4.988272984822591,text
\b(true|false|null)\b,-E,21,8.1,17.txt,137606,5.347808202107747,text
\b(true|false|null)\b,-E,21,8.1,49.txt,893100,8.644024531046549,text
\b(true|false|null)\b,-E,21,8.1,24.txt,6984360,34.03759002685547,text
\b(true|false|null)\b,-E,21,8.1,23.txt,113322,6.507078806559245,text
\b(true|false|null)\b,-E,21,8.1,14.txt,4128180,17.134428024291992,text
\b(true|false|null)\b,-E,21,8.1,31.txt,1995360,7.291555404663086,text
\b(true|false|null)\b,-E,21,8.1,57.txt,188580,5.2636464436848955,text
\b(true|false|null)\b,-E,21,8.1,7.txt,12264120,35.863002141316734,text
\b(true|false|null)\b,-E,21,8.1,52.txt,74425,6.085316340128581,text
\b(true|false|null)\b,-E,21,8.1,40.txt,118180,3.7972132364908853,text
\b(true|false|null)\b,-E,21,8.1,4.txt,2015270,20.368258158365887,text
\b(true|false|null)\b,-E,21,8.1,8.txt,6132060,28.180678685506184,text
\b(true|false|null)\b,-E,21,8.1,56.txt,377160,7.845560709635417,text
\b(true|false|null)\b,-E,21,8.1,39.txt,354540,7.6359907786051435,text
\b(true|false|null)\b,-E,21,8.1,6.txt,24528240,56.472460428873696,text
\b(true|false|null)\b,-E,21,8.1,44.txt,543270,9.223143259684244,text
\b(true|false|null)\b,-E,21,8.1,29.txt,58203,5.5637359619140625,text
\b(true|false|null)\b,-E,21,8.1,37.txt,1418160,11.258204778035482,text
\b(true|false|null)\b,-E,21,8.1,16.txt,688030,6.070852279663086,text
\b(true|false|null)\b,-E,21,8.1,13.txt,8256360,25.43465296427409,text
\b(true|false|null)\b,-E,21,8.1,28.txt,291015,7.271528244018555,text
\b(true|false|null)\b,-E,21,8.1,54.txt,1508640,13.655900955200195,text
\b(true|false|null)\b,-E,21,8.1,43.txt,1086540,13.550202051798502,text
\b(true|false|null)\b,-E,21,8.1,2.txt,12091620,54.59141731262207,text
\b(true|false|null)\b,-E,21,8.1,36.txt,2836320,14.527718226114908,text
\b(true|false|null)\b,-E,21,8.1,26.txt,1746090,13.652563095092773,text
\b(true|false|null)\b,-E,21,8.1,5.txt,403054,8.935213088989258,text
\b(true|false|null)\b,-E,21,8.1,34.txt,166280,6.198406219482422,text
\b(true|false|null)\b,-E,21,8.1,1.txt,24183240,92.38886833190918,text
\b(true|false|null)\b,-F,21,8.1,27.txt,873045,5.061785380045573,text
\b(true|false|null)\b,-F,21,8.1,45.txt,271635,3.507216771443685,text
\b(true|false|null)\b,-F,21,8.1,22.txt,566610,3.3416748046875,text
\b(true|false|null)\b,-F,21,8.1,48.txt,1786200,4.443804423014323,text
\b(true|false|null)\b,-F,21,8.1,58.txt,62860,4.177252451578776,text
\b(true|false|null)\b,-F,21,8.1,42.txt,2173080,5.121072133382161,text
\b(true|false|null)\b,-F,21,8.1,55.txt,754320,3.2440821329752603,text
\b(true|false|null)\b,-F,21,8.1,46.txt,90545,2.4542808532714844,text
\b(true|false|null)\b,-F,21,8.1,10.txt,1022010,4.717350006103516,text
\b(true|false|null)\b,-F,21,8.1,47.txt,18109,4.446188608805339,text
\b(true|false|null)\b,-F,21,8.1,32.txt,997680,5.288362503051758,text
\b(true|false|null)\b,-F,21,8.1,15.txt,2064090,5.117972691853841,text
\b(true|false|null)\b,-F,21,8.1,12.txt,16512720,10.987202326456705,text
\b(true|false|null)\b,-F,21,8.1,59.txt,12572,1.868883768717448,text
\b(true|false|null)\b,-F,21,8.1,33.txt,498840,1.9939740498860676,text
\b(true|false|null)\b,-F,21,8.1,30.txt,3990720,3.329197565714518,text
\b(true|false|null)\b,-F,21,8.1,18.txt,13598640,13.234853744506836,text
\b(true|false|null)\b,-F,21,8.1,20.txt,3399660,3.421624501546224,text
\b(true|false|null)\b,-F,21,8.1,38.txt,709080,2.316633860270182,text
\b(true|false|null)\b,-F,21,8.1,25.txt,3492180,3.4204324086507163,text
\b(true|false|null)\b,-F,21,8.1,3.txt,6045810,4.504998524983724,text
\b(true|false|null)\b,-F,21,8.1,0.txt,48366480,21.979411443074543,text
\b(true|false|null)\b,-F,21,8.1,41.txt,23636,2.3113091786702475,text
\b(true|false|null)\b,-F,21,8.1,9.txt,3066030,4.663149515787761,text
\b(true|false|null)\b,-F,21,8.1,53.txt,14885,3.8987000783284507,text
\b(true|false|null)\b,-F,21,8.1,50.txt,446550,3.7766297658284507,text
\b(true|false|null)\b,-F,21,8.1,11.txt,204402,3.183285395304362,text
\b(true|false|null)\b,-F,21,8.1,19.txt,6799320,6.168206532796224,text
\b(true|false|null)\b,-F,21,8.1,21.txt,1699830,2.784252166748047,text
\b(true|false|null)\b,-F,21,8.1,51.txt,223275,1.939853032430013,text
\b(true|false|null)\b,-F,21,8.1,35.txt,33256,1.7337799072265625,text
\b(true|false|null)\b,-F,21,8.1,17.txt,137606,1.9935766855875652,text
\b(true|false|null)\b,-F,21,8.1,49.txt,893100,2.493143081665039,text
\b(true|false|null)\b,-F,21,8.1,24.txt,6984360,5.220572153727214,text
\b(true|false|null)\b,-F,21,8.1,23.txt,113322,1.9593238830566406,text
\b(true|false|null)\b,-F,21,8.1,14.txt,4128180,3.425041834513346,text
\b(true|false|null)\b,-F,21,8.1,31.txt,1995360,2.5773843129475913,text
\b(true|false|null)\b,-F,21,8.1,57.txt,188580,4.331350326538086,text
\b(true|false|null)\b,-F,21,8.1,7.txt,12264120,10.217428207397461,text
\b(true|false|null)\b,-F,21,8.1,52.txt,74425,1.7023881276448567,text
\b(true|false|null)\b,-F,21,8.1,40.txt,118180,1.8810431162516277,text
\b(true|false|null)\b,-F,21,8.1,4.txt,2015270,4.0539900461832685,text
\b(true|false|null)\b,-F,21,8.1,8.txt,6132060,9.615182876586914,text
\b(true|false|null)\b,-F,21,8.1,56.txt,377160,2.8862953186035156,text
\b(true|false|null)\b,-F,21,8.1,39.txt,354540,2.5580724080403647,text
\b(true|false|null)\b,-F,21,8.1,6.txt,24528240,12.225866317749023,text
\b(true|false|null)\b,-F,21,8.1,44.txt,543270,2.0792484283447266,text
\b(true|false|null)\b,-F,21,8.1,29.txt,58203,2.0139217376708984,text
\b(true|false|null)\b,-F,21,8.1,37.txt,1418160,2.8450489044189453,text
\b(true|false|null)\b,-F,21,8.1,16.txt,688030,2.3832321166992188,text
\b(true|false|null)\b,-F,21,8.1,13.txt,8256360,5.662997563680013,text
\b(true|false|null)\b,-F,21,8.1,28.txt,291015,2.081632614135742,text
\b(true|false|null)\b,-F,21,8.1,54.txt,1508640,3.7256876627604165,text
\b(true|false|null)\b,-F,21,8.1,43.txt,1086540,5.247592926025391,text
\b(true|false|null)\b,-F,21,8.1,2.txt,12091620,10.409355163574219,text
\b(true|false|null)\b,-F,21,8.1,36.txt,2836320,2.857367197672526,text
\b(true|false|null)\b,-F,21,8.1,26.txt,1746090,2.448002497355143,text
\b(true|false|null)\b,-F,21,8.1,5.txt,403054,1.8256505330403645,text
\b(true|false|null)\b,-F,21,8.1,34.txt,166280,1.7369588216145833,text
\b(true|false|null)\b,-F,21,8.1,1.txt,24183240,12.798945109049479,text
\b(true|false|null)\b,-G,21,8.1,27.txt,873045,2.0386377970377603,text
\b(true|false|null)\b,-G,21,8.1,45.txt,271635,1.8413066864013672,text
\b(true|false|null)\b,-G,21,8.1,22.txt,566610,1.9516150156656902,text
\b(true|false|null)\b,-G,21,8.1,48.txt,1786200,2.556403477986654,text
\b(true|false|null)\b,-G,21,8.1,58.txt,62860,1.7549991607666016,text
\b(true|false|null)\b,-G,21,8.1,42.txt,2173080,2.686659495035807,text
\b(true|false|null)\b,-G,21,8.1,55.txt,754320,2.2721290588378906,text
\b(true|false|null)\b,-G,21,8.1,46.txt,90545,2.0580291748046875,text
\b(true|false|null)\b,-G,21,8.1,10.txt,1022010,2.063274383544922,text
\b(true|false|null)\b,-G,21,8.1,47.txt,18109,1.8273194630940754,text
\b(true|false|null)\b,-G,21,8.1,32.txt,997680,2.1077791849772134,text
\b(true|false|null)\b,-G,21,8.1,15.txt,2064090,2.2863547007242837,text
\b(true|false|null)\b,-G,21,8.1,12.txt,16512720,5.465984344482422,text
\b(true|false|null)\b,-G,21,8.1,59.txt,12572,1.8189748128255208,text
\b(true|false|null)\b,-G,21,8.1,33.txt,498840,1.9592444101969402,text
\b(true|false|null)\b,-G,21,8.1,30.txt,3990720,2.9991467793782554,text
\b(true|false|null)\b,-G,21,8.1,18.txt,13598640,5.93876838684082,text
\b(true|false|null)\b,-G,21,8.1,20.txt,3399660,2.9601256052652993,text
\b(true|false|null)\b,-G,21,8.1,38.txt,709080,1.9621849060058594,text
\b(true|false|null)\b,-G,21,8.1,25.txt,3492180,2.7587413787841797,text
\b(true|false|null)\b,-G,21,8.1,3.txt,6045810,2.983252207438151,text
\b(true|false|null)\b,-G,21,8.1,0.txt,48366480,14.91252581278483,text
\b(true|false|null)\b,-G,21,8.1,41.txt,23636,1.8379688262939453,text
\b(true|false|null)\b,-G,21,8.1,9.txt,3066030,2.3064613342285156,text
\b(true|false|null)\b,-G,21,8.1,53.txt,14885,1.7800331115722656,text
\b(true|false|null)\b,-G,21,8.1,50.txt,446550,1.966555913289388,text
\b(true|false|null)\b,-G,21,8.1,11.txt,204402,1.9186337788899739,text
\b(true|false|null)\b,-G,21,8.1,19.txt,6799320,3.973245620727539,text
\b(true|false|null)\b,-G,21,8.1,21.txt,1699830,2.1893183390299478,text
\b(true|false|null)\b,-G,21,8.1,51.txt,223275,1.7422040303548176,text
\b(true|false|null)\b,-G,21,8.1,35.txt,33256,1.674334208170573,text
\b(true|false|null)\b,-G,21,8.1,17.txt,137606,1.8432935078938801,text
\b(true|false|null)\b,-G,21,8.1,49.txt,893100,1.9795894622802734,text
\b(true|false|null)\b,-G,21,8.1,24.txt,6984360,3.7665367126464844,text
\b(true|false|null)\b,-G,21,8.1,23.txt,113322,1.8475055694580078,text
\b(true|false|null)\b,-G,21,8.1,14.txt,4128180,2.611398696899414,text
\b(true|false|null)\b,-G,21,8.1,31.txt,1995360,2.563953399658203,text
\b(true|false|null)\b,-G,21,8.1,57.txt,188580,2.644141515096029,text
\b(true|false|null)\b,-G,21,8.1,7.txt,12264120,7.841428120930989,text
\b(true|false|null)\b,-G,21,8.1,52.txt,74425,2.9962857564290366,text
\b(true|false|null)\b,-G,21,8.1,40.txt,118180,2.9044151306152344,text
\b(true|false|null)\b,-G,21,8.1,4.txt,2015270,4.186550776163737,text
\b(true|false|null)\b,-G,21,8.1,8.txt,6132060,5.817095438639323,text
\b(true|false|null)\b,-G,21,8.1,56.txt,377160,2.911726633707682,text
\b(true|false|null)\b,-G,21,8.1,39.txt,354540,2.485354741414388,text
\b(true|false|null)\b,-G,21,8.1,6.txt,24528240,8.131980895996094,text
\b(true|false|null)\b,-G,21,8.1,44.txt,543270,2.1070639292399087,text
